# lnl weight tau omegabh2 omegach2 logA theta ns
3.742648000000000138e+03 1.000000000000000000e+00 9.667987000000000108e-02 2.205274000000000123e-02 1.156104000000000021e-01 3.295446419419610251e+00 1.039568747628462006e-02 9.343086999999999920e-01
3.739650000000000091e+03 5.000000000000000000e+00 7.728628999999999361e-02 2.223881000000000122e-02 1.105957999999999941e-01 3.214738879497673008e+00 1.036054417239225083e-02 9.426027999999999629e-01
3.738268999999999778e+03 6.000000000000000000e+00 8.355477000000000043e-02 2.184861999999999915e-02 1.101513999999999965e-01 3.219154985899133958e+00 1.035598898227542072e-02 9.476358000000000281e-01
3.742498000000000047e+03 1.000000000000000000e+00 8.593383000000000271e-02 2.230508999999999964e-02 1.031658000000000019e-01 3.158484850754015749e+00 1.042388369121824074e-02 9.602317999999999687e-01
3.741219999999999800e+03 1.000000000000000000e+00 9.351270999999999889e-02 2.252349999999999838e-02 1.048077000000000036e-01 3.161852460732159642e+00 1.043661683262376086e-02 9.690630000000000077e-01
3.739835000000000036e+03 1.200000000000000000e+01 1.050969999999999960e-01 2.281377000000000058e-02 1.011211000000000054e-01 3.152322261562785055e+00 1.039939666715467004e-02 9.725662999999999947e-01
3.742143999999999778e+03 6.000000000000000000e+00 8.997858000000000245e-02 2.233550999999999939e-02 1.046192999999999984e-01 3.199818991398656109e+00 1.032997473172003050e-02 9.508609000000000089e-01
3.741684999999999945e+03 5.000000000000000000e+00 1.077202000000000021e-01 2.291645000000000140e-02 1.064690999999999971e-01 3.210368540322699804e+00 1.037302763538414975e-02 9.613150000000000306e-01
3.740237000000000080e+03 3.000000000000000000e+00 8.955683000000000393e-02 2.268815000000000068e-02 1.093583000000000055e-01 3.212220124753955464e+00 1.036405745760480938e-02 9.544544999999999835e-01
3.740179000000000087e+03 1.000000000000000000e+00 7.226451000000000402e-02 2.304228999999999999e-02 1.091460999999999959e-01 3.149673217102419098e+00 1.038179681788010955e-02 9.664481000000000321e-01
3.739097999999999956e+03 2.000000000000000000e+00 7.528941000000000106e-02 2.294641000000000042e-02 1.107005999999999962e-01 3.162316901885929621e+00 1.038682175387549943e-02 9.665821999999999470e-01
3.741246000000000095e+03 3.000000000000000000e+00 7.911890000000000589e-02 2.189576999999999843e-02 1.126642999999999950e-01 3.229066918814817111e+00 1.034348390524877925e-02 9.486310999999999494e-01
3.741605000000000018e+03 1.300000000000000000e+01 7.675083000000000599e-02 2.106623999999999997e-02 1.117696999999999996e-01 3.244916601447703997e+00 1.032736717690617943e-02 9.335721000000000158e-01
3.740557999999999993e+03 2.000000000000000000e+00 7.068468999999999447e-02 2.131011999999999837e-02 1.122328999999999966e-01 3.229782134271793392e+00 1.033303285394195949e-02 9.360406000000000004e-01
3.737552999999999884e+03 2.200000000000000000e+01 8.400710000000000122e-02 2.213715999999999948e-02 1.124490999999999963e-01 3.209544422439313482e+00 1.037904677283702989e-02 9.556744000000000350e-01
3.738257000000000062e+03 4.000000000000000000e+00 9.678179000000000642e-02 2.267467999999999914e-02 1.135569000000000023e-01 3.220208136946178357e+00 1.039052190991631916e-02 9.627843000000000373e-01
3.739329999999999927e+03 9.000000000000000000e+00 1.001955000000000068e-01 2.208260000000000084e-02 1.103027000000000035e-01 3.228151472728430615e+00 1.039685235190966964e-02 9.557035999999999865e-01
3.738436000000000149e+03 1.000000000000000000e+01 9.805606000000000044e-02 2.273802999999999935e-02 1.074858000000000063e-01 3.172099890774686681e+00 1.041437440342814040e-02 9.705285999999999635e-01
3.738492999999999938e+03 9.000000000000000000e+00 9.123024999999999884e-02 2.324812000000000059e-02 1.092359999999999998e-01 3.154890110904584155e+00 1.042627078455331084e-02 9.771902999999999562e-01
3.743791000000000167e+03 1.300000000000000000e+01 9.011558000000000068e-02 2.459522999999999918e-02 1.134900999999999965e-01 3.123617443722302323e+00 1.044589365114358993e-02 9.924328000000000038e-01
3.741927000000000135e+03 4.000000000000000000e+00 1.017915999999999960e-01 2.399596999999999841e-02 1.054965999999999959e-01 3.096057583814873393e+00 1.043700796140164914e-02 1.001875999999999989e+00
3.740507000000000062e+03 4.000000000000000000e+00 8.540309999999999568e-02 2.363476000000000118e-02 1.103991000000000000e-01 3.102727102993215080e+00 1.041348951776283061e-02 9.924699999999999633e-01
3.740242999999999938e+03 2.000000000000000000e+00 8.521288000000000473e-02 2.284838000000000147e-02 1.070779000000000036e-01 3.111435369857649125e+00 1.040298110042633950e-02 9.821018999999999721e-01
3.740048999999999978e+03 1.000000000000000000e+00 8.608409000000000200e-02 2.248771000000000103e-02 1.162427999999999934e-01 3.189338254401260730e+00 1.037820033786347046e-02 9.671174000000000159e-01
3.741621999999999844e+03 1.500000000000000000e+01 6.628013000000000654e-02 2.307510999999999937e-02 1.202548999999999979e-01 3.156318060735614939e+00 1.039611773990322015e-02 9.713169999999999860e-01
3.739389000000000124e+03 4.000000000000000000e+00 7.285028999999999810e-02 2.284976000000000021e-02 1.106826000000000060e-01 3.129130094758248770e+00 1.037458274695213928e-02 9.732484000000000135e-01
3.738235000000000127e+03 1.600000000000000000e+01 1.054554999999999937e-01 2.298974000000000156e-02 1.068711999999999995e-01 3.182239640940049075e+00 1.038603834586476066e-02 9.722170999999999452e-01
3.737673999999999978e+03 1.100000000000000000e+01 9.290126999999999413e-02 2.314569000000000001e-02 1.109277000000000041e-01 3.181764022398727132e+00 1.040474919696910035e-02 9.685413000000000494e-01
3.738664000000000215e+03 8.000000000000000000e+00 7.597223999999999644e-02 2.318481999999999835e-02 1.068853000000000025e-01 3.133091331312839234e+00 1.040866460956469015e-02 9.670914000000000454e-01
3.737900000000000091e+03 9.000000000000000000e+00 9.101286999999999572e-02 2.262366000000000030e-02 1.095491999999999994e-01 3.181638232031322122e+00 1.037273455571367971e-02 9.635266999999999582e-01
3.738907999999999902e+03 4.000000000000000000e+00 8.659841999999999540e-02 2.218795999999999963e-02 1.043424000000000018e-01 3.151806958438759132e+00 1.037640340982205062e-02 9.639573999999999643e-01
3.738420000000000073e+03 2.600000000000000000e+01 9.393279000000000212e-02 2.259451000000000168e-02 1.092687999999999993e-01 3.169888501264124692e+00 1.038888215444899038e-02 9.703568999999999667e-01
3.738889000000000124e+03 4.000000000000000000e+00 8.840644999999999754e-02 2.251915999999999987e-02 1.063549000000000022e-01 3.159860582305951571e+00 1.041314267221915037e-02 9.671663000000000343e-01
3.739425000000000182e+03 5.000000000000000000e+00 1.100986999999999938e-01 2.288737999999999884e-02 1.106231000000000020e-01 3.192100545031211212e+00 1.041237858129492010e-02 9.779158000000000017e-01
3.739934000000000196e+03 1.100000000000000000e+01 9.159185000000000243e-02 2.319745999999999961e-02 1.119413999999999965e-01 3.177369012580443020e+00 1.043308025703832027e-02 9.738550999999999735e-01
3.738875000000000000e+03 1.000000000000000000e+00 9.948624999999999829e-02 2.253644000000000133e-02 1.101908999999999944e-01 3.192795469808519915e+00 1.037021067435909064e-02 9.718339999999999756e-01
3.738981000000000222e+03 1.000000000000000000e+00 1.065950999999999982e-01 2.340332999999999997e-02 1.098428000000000043e-01 3.173938289783547528e+00 1.039919523966316081e-02 9.820792000000000410e-01
3.738923999999999978e+03 6.000000000000000000e+00 9.746038999999999397e-02 2.314201000000000105e-02 1.121039000000000063e-01 3.154580474162303361e+00 1.040414849452755974e-02 9.867453999999999947e-01
3.739076000000000022e+03 1.500000000000000000e+01 1.132336000000000037e-01 2.344850000000000059e-02 1.066705000000000014e-01 3.161755057378443201e+00 1.040526887277594924e-02 9.851651000000000158e-01
3.738114000000000033e+03 5.000000000000000000e+00 9.119671999999999501e-02 2.230754000000000070e-02 1.128170000000000006e-01 3.224843979947918715e+00 1.036533603268918052e-02 9.535470999999999808e-01
3.738505000000000109e+03 1.000000000000000000e+00 7.984784000000000326e-02 2.210470999999999964e-02 1.097165999999999975e-01 3.199723993758236240e+00 1.034649243768769045e-02 9.510615000000000041e-01
3.738813999999999851e+03 1.000000000000000000e+00 1.014147999999999994e-01 2.250674000000000077e-02 1.072267999999999971e-01 3.204690892733343066e+00 1.035522484087261948e-02 9.592216000000000076e-01
3.738778999999999996e+03 3.000000000000000000e+00 8.426646000000000136e-02 2.217917999999999973e-02 1.095533000000000062e-01 3.204449869332212320e+00 1.034339238739188059e-02 9.525432999999999817e-01
3.738139000000000124e+03 1.200000000000000000e+01 8.992914000000000463e-02 2.279176999999999939e-02 1.054844999999999949e-01 3.173573391488620388e+00 1.037614794873750919e-02 9.607890000000000041e-01
3.738572000000000116e+03 7.000000000000000000e+00 7.980391000000000568e-02 2.287871000000000002e-02 1.155299000000000048e-01 3.196873540098383426e+00 1.037891700741979013e-02 9.606403999999999499e-01
3.740226000000000113e+03 2.000000000000000000e+00 6.711308000000000551e-02 2.268347000000000072e-02 1.122095000000000037e-01 3.150695908557910485e+00 1.035386099452706953e-02 9.632528999999999675e-01
3.741894999999999982e+03 9.000000000000000000e+00 8.811787000000000092e-02 2.317487999999999840e-02 1.112281999999999993e-01 3.147380682453846390e+00 1.035316062549181994e-02 9.778510000000000257e-01
3.740599000000000160e+03 2.000000000000000000e+00 9.564485000000000348e-02 2.269747000000000084e-02 1.150819000000000009e-01 3.196280461512404081e+00 1.035526152934783048e-02 9.725854999999999917e-01
3.740688000000000102e+03 3.000000000000000000e+00 8.719633999999999718e-02 2.257197000000000023e-02 1.134326999999999974e-01 3.165998118067211209e+00 1.036020224108841030e-02 9.733374999999999666e-01
3.742889999999999873e+03 5.000000000000000000e+00 7.142076999999999454e-02 2.195112999999999925e-02 1.093739999999999990e-01 3.151464273863291421e+00 1.032668562079237969e-02 9.623787000000000313e-01
3.745911000000000058e+03 5.000000000000000000e+00 4.751397999999999733e-02 2.226772999999999947e-02 1.065857000000000054e-01 3.093297635794468814e+00 1.032727830669736939e-02 9.592344000000000426e-01
3.738932999999999993e+03 6.000000000000000000e+00 7.134271000000000362e-02 2.268774000000000138e-02 1.049242999999999981e-01 3.120535498804213770e+00 1.037264676474584923e-02 9.675390000000000379e-01
3.739130999999999858e+03 1.000000000000000000e+00 7.236133000000000148e-02 2.215962999999999961e-02 1.063125999999999932e-01 3.149449002095151329e+00 1.034969425403577982e-02 9.586991999999999736e-01
3.740411000000000058e+03 1.000000000000000000e+00 9.242680000000000340e-02 2.260140999999999886e-02 1.055201999999999946e-01 3.146964699417205136e+00 1.034416509667420055e-02 9.741429999999999811e-01
3.741360999999999876e+03 3.000000000000000000e+00 1.036773000000000000e-01 2.204112000000000085e-02 1.032848999999999989e-01 3.180963759062334972e+00 1.033526434777004045e-02 9.664477999999999680e-01
3.742688999999999851e+03 1.000000000000000000e+01 1.003291999999999934e-01 2.289586999999999872e-02 9.898701000000000028e-02 3.134682582295838849e+00 1.036250520020133917e-02 9.785498999999999725e-01
3.743737999999999829e+03 8.000000000000000000e+00 8.704676999999999554e-02 2.258409000000000111e-02 9.283840999999999621e-02 3.077402118260240460e+00 1.039147872460657006e-02 9.766574999999999562e-01
3.745672000000000025e+03 2.000000000000000000e+00 9.686701999999999813e-02 2.347457999999999836e-02 1.043951000000000046e-01 3.094895475471358903e+00 1.040575069221815960e-02 9.900421999999999834e-01
3.746166999999999916e+03 3.000000000000000000e+00 1.004570000000000046e-01 2.302782000000000093e-02 1.124908000000000019e-01 3.185928989719419846e+00 1.035913629801163069e-02 9.695496999999999588e-01
3.740188000000000102e+03 4.000000000000000000e+00 9.760473999999999539e-02 2.338391999999999901e-02 1.098495000000000027e-01 3.172351771129916731e+00 1.037974296175456917e-02 9.726787000000000072e-01
3.739431000000000040e+03 1.000000000000000000e+00 9.953104999999999591e-02 2.307959000000000052e-02 1.026544000000000068e-01 3.150879599421690713e+00 1.041947667333669066e-02 9.727710000000000523e-01
3.738463999999999942e+03 1.200000000000000000e+01 1.110812000000000049e-01 2.272383000000000042e-02 1.082198000000000049e-01 3.210767037332792562e+00 1.039386578898886075e-02 9.675979000000000108e-01
3.740358000000000175e+03 7.000000000000000000e+00 1.221663999999999944e-01 2.270149000000000125e-02 1.027124999999999982e-01 3.199588616720747680e+00 1.040121748335937936e-02 9.722378999999999882e-01
3.740869000000000142e+03 8.000000000000000000e+00 1.149080999999999991e-01 2.255715999999999971e-02 1.015165999999999985e-01 3.167069135558132409e+00 1.040697696153626041e-02 9.757934000000000330e-01
3.740306999999999789e+03 5.000000000000000000e+00 9.369682000000000011e-02 2.198562999999999906e-02 1.137941999999999981e-01 3.238027652204725104e+00 1.040171460800769915e-02 9.517094000000000387e-01
3.739702000000000226e+03 7.000000000000000000e+00 6.522941999999999629e-02 2.224711999999999870e-02 1.116153000000000006e-01 3.169159391844194928e+00 1.038394384758231995e-02 9.517328000000000454e-01
3.739490999999999985e+03 6.000000000000000000e+00 6.937553999999999943e-02 2.266096999999999903e-02 1.117235000000000034e-01 3.152490265672227121e+00 1.035941783061052925e-02 9.622619999999999507e-01
3.739717000000000098e+03 1.000000000000000000e+00 7.037770999999999610e-02 2.221149999999999861e-02 1.088864999999999972e-01 3.175625885273278382e+00 1.033982152905824070e-02 9.490665000000000351e-01
3.738909000000000106e+03 1.000000000000000000e+00 6.900982999999999423e-02 2.276658999999999974e-02 1.130706999999999962e-01 3.153509654656938999e+00 1.039237319490510063e-02 9.667769999999999975e-01
3.738106999999999971e+03 2.000000000000000000e+00 9.354191000000000589e-02 2.286614000000000008e-02 1.105475000000000069e-01 3.172507226340587572e+00 1.037799659055125938e-02 9.740303999999999629e-01
3.739744999999999891e+03 2.000000000000000000e+00 1.039280999999999955e-01 2.277780999999999903e-02 1.077571999999999974e-01 3.191354976587073899e+00 1.039315577403233069e-02 9.736352999999999813e-01
3.740981999999999971e+03 4.000000000000000000e+00 1.055442000000000047e-01 2.304768999999999915e-02 1.082627000000000034e-01 3.195393459632968280e+00 1.040911065406270077e-02 9.735471999999999460e-01
3.742105000000000018e+03 4.000000000000000000e+00 1.001925000000000038e-01 2.396915000000000157e-02 1.166113000000000011e-01 3.148505719715912310e+00 1.043325227554471081e-02 9.964834000000000191e-01
3.742916999999999916e+03 1.000000000000000000e+00 1.237153000000000003e-01 2.283514999999999850e-02 1.167085999999999957e-01 3.242793112581659365e+00 1.042323797889813976e-02 9.803606999999999738e-01
3.742764000000000124e+03 2.000000000000000000e+00 1.116546999999999956e-01 2.292129999999999862e-02 1.183435999999999932e-01 3.210837201537221297e+00 1.040989913872514966e-02 9.856371000000000437e-01
3.744541999999999916e+03 2.000000000000000000e+00 1.223322000000000020e-01 2.276115000000000083e-02 1.213576999999999989e-01 3.263558517294422145e+00 1.039538245378963076e-02 9.743918999999999775e-01
3.745199999999999818e+03 3.000000000000000000e+00 9.325171000000000154e-02 2.245617000000000099e-02 1.288844000000000101e-01 3.258960395558325285e+00 1.040148747330719992e-02 9.655264999999999542e-01
3.740155999999999949e+03 2.000000000000000000e+00 9.512785999999999464e-02 2.188063000000000161e-02 1.115806000000000020e-01 3.223323519195429476e+00 1.033604290183923018e-02 9.574458999999999609e-01
3.740807999999999993e+03 3.000000000000000000e+00 8.988037999999999583e-02 2.188002000000000002e-02 1.064317999999999931e-01 3.194009197138073297e+00 1.032016029033618054e-02 9.566073000000000492e-01
3.741452999999999975e+03 2.400000000000000000e+01 6.399496999999999824e-02 2.214435999999999835e-02 1.096475999999999978e-01 3.140520259835453576e+00 1.034929441791465968e-02 9.595207000000000042e-01
